Latitude,Longitude,Altitude,Speed,Course,Date,Time (UTC),Satellites,SSID,Power,Channel,Encryption,BSSID
-34.595488,-58.417771,41.7,3.2,65.5,10/3/2017,18:18:59,6,Fibertel WiFi970 2.4GHz,-72,6,AUTO,84:00:2D:3C:A0:F5
-34.595488,-58.417771,41.7,3.2,65.5,10/3/2017,18:18:59,6,gorriti,-84,6,WPA (CCMP),00:21:29:AD:CB:0C
-34.595488,-58.417771,41.7,3.2,65.5,10/3/2017,18:18:59,6,linksys,-81,6,WPA (CCMP),00:1D:7E:2E:09:AE
-34.595488,-58.417771,41.7,3.2,65.5,10/3/2017,18:18:59,6,s7c5h2s6s8h7r0u8l2,-84,6,WEP,70:CA:9B:9A:64:41
-34.595488,-58.417771,41.7,3.2,65.5,10/3/2017,18:18:59,6,s.c,-83,6,,70:CA:9B:9A:64:40
-34.595488,-58.417771,41.7,3.2,65.5,10/3/2017,18:18:59,6,Telecentro-4B88,-78,6,AUTO,48:83:C7:92:4B:8E
-34.595488,-58.417771,41.7,3.2,65.5,10/3/2017,18:18:59,6,BB,-92,1,AUTO,60:02:92:50:CD:45
-34.595488,-58.417771,41.7,3.2,65.5,10/3/2017,18:18:59,6,Venezuela 2.4GHz,-81,1,AUTO,60:14:B3:03:79:20
-34.595488,-58.417771,41.7,3.2,65.5,10/3/2017,18:18:59,6,TeleCentro Wifi Zone,-73,9,NONE,F8:E7:1E:3F:1F:F8
-34.595488,-58.417771,41.7,3.2,65.5,10/3/2017,18:18:59,6,BGH-ACCF238B73DC,-87,1,NONE,AC:CF:23:8B:73:DD
-34.595488,-58.417771,41.7,3.2,65.5,10/3/2017,18:18:59,6,Speedy-OCTAVIO.,-66,11,WPA (CCMP),58:7F:66:DC:29:E4
-34.595488,-58.417771,41.7,3.2,65.5,10/3/2017,18:18:59,6,Fibertel WiFi597 2.4GHz,-78,11,AUTO,C8:3D:D4:21:22:00
-34.595488,-58.417771,41.7,3.2,65.5,10/3/2017,18:18:59,6,Fibertel WiFi047 2.4GHz,-76,11,AUTO,60:14:B3:09:06:D0
-34.595488,-58.417771,41.7,3.2,65.5,10/3/2017,18:18:59,6,Fibertel WiFi048 2.4GHz,-78,11,AUTO,78:45:61:E5:72:40
-34.595488,-58.417771,41.7,3.2,65.5,10/3/2017,18:18:59,6,Gorriti Apartment,-88,11,AUTO,F8:35:DD:70:C6:00
-34.595488,-58.417771,41.7,3.2,65.5,10/3/2017,18:18:59,6,bcf866,-86,11,AUTO,60:02:92:48:3F:FF
-34.595488,-58.417771,41.7,3.2,65.5,10/3/2017,18:18:59,6,Telecentro-c190,-85,11,AUTO,8C:10:D4:91:C1:96
-34.595488,-58.417771,41.7,3.2,65.5,10/3/2017,18:18:59,6,Speedy-F26C2C,-84,11,AUTO,34:57:60:F2:6C:2E
-34.595488,-58.417771,41.7,3.2,65.5,10/3/2017,18:18:59,6,Fibertel WiFi798 2.4GHz,-82,11,AUTO,60:14:B3:28:EB:50
-34.595488,-58.417771,41.7,3.2,65.5,10/3/2017,18:18:59,6,Fibertel WiFi211 2.4GHz,-87,1,AUTO,8C:10:D4:FE:EB:04
-34.595488,-58.417771,41.7,3.2,65.5,10/3/2017,18:18:59,6,Fibertel WiFi754,-88,1,WPA (TKIP),90:B1:34:8D:C1:4A
-34.595488,-58.417771,41.7,3.2,65.5,10/3/2017,18:18:59,6,BGH-ACCF23AB22AA,-88,1,NONE,AC:CF:23:AB:22:AB
-34.595488,-58.417771,41.7,3.2,65.5,10/3/2017,18:18:59,6,À,46,50,,47:97:43:02:00:00
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Speedy-1A3665,-64,1,AUTO,D4:7B:B0:1A:36:67
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Fibertel WiFi408 2.4GHz,-69,1,AUTO,C8:3D:D4:B7:82:F0
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,BGH-ACCF236838EE,-75,1,NONE,AC:CF:23:68:38:EF
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Fibertel WiFi628,-82,1,AUTO,F8:35:DD:51:DB:0A
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,BGH-ACCF2380CD9C,-67,1,NONE,AC:CF:23:80:CD:9D
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,BGH-ACCF23688866,-76,1,NONE,AC:CF:23:68:88:67
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Speedy-Fernando,-88,1,AUTO,F8:61:80:AB:16:2D
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,telecentro-8cd0,-85,1,AUTO,8C:10:D4:87:8C:D6
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,ardillatom,-88,1,AUTO,8C:10:D4:8E:11:B6
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,01234,-88,1,NONE,F4:EC:38:A8:63:B9
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,BGH-ACCF23687D64,-85,1,NONE,AC:CF:23:68:7D:65
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Fibertel WiFi728 2.4GHz,-87,1,AUTO,60:14:B3:0D:24:20
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,BUFFALO BILLS 2.4,-86,1,AUTO,C8:3D:D4:D2:CC:B0
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Fibertel WiFi754,-90,1,WPA (TKIP),90:B1:34:8D:C1:4A
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,vic,-87,1,AUTO,54:E6:FC:C0:0E:9C
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,thebeatles,-85,3,AUTO,F4:EC:38:AB:02:36
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Mirta,-88,1,WPA (CCMP),B8:5E:7B:70:03:FB
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Fibertel WiFi755 2.4GHz,-88,1,AUTO,C8:3D:D4:5F:4D:50
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,TeleCentro Wifi Zone,-70,5,NONE,F8:E7:1E:3F:18:08
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Telecentro-57ae,-91,1,AUTO,28:BE:9B:D7:9A:47
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Fibertel WiFi210 2.4GHz,-92,1,AUTO,78:45:61:DE:70:30
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Fibertel WiFi970 2.4GHz,-76,6,AUTO,84:00:2D:3C:A0:F5
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Fmgo5819,-81,6,AUTO,8C:10:D4:94:5F:8E
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Telecentro-f7f0,-87,6,AUTO,A4:08:F5:12:F7:F6
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Fibertel WiFi784 2.4GHz,-83,6,AUTO,B8:EE:0E:31:14:BE
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Fibertel WiFi362,-77,6,AUTO,00:25:F1:FB:1C:06
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Depto 7 A,-77,6,AUTO,60:14:B3:06:AC:C0
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Telecentro-0c40,-89,1,AUTO,24:7F:20:08:0C:46
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,NISUTA_125220,-86,9,WPA (CCMP),C8:3A:35:12:52:20
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Bebote1628,-89,9,AUTO,20:25:64:17:29:C8
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,TeleCentro Wifi Zone,-70,9,NONE,F8:E7:1E:3F:1F:F8
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,TeleCentro Wifi Zone,-87,1,NONE,84:18:3A:03:4D:38
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Fibertel WiFi048 2.4GHz,-70,11,AUTO,78:45:61:E5:72:40
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Speedy-OCTAVIO.,-80,11,WPA (CCMP),58:7F:66:DC:29:E4
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Telecentro-46a8,-72,11,AUTO,24:7F:20:0E:46:AE
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Fibertel WiFi929,-78,11,WPA (TKIP),A4:7A:A4:8F:DD:F8
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Fibertel WiFi597 2.4GHz,-76,11,AUTO,C8:3D:D4:21:22:00
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,OpenWrt,-89,11,WPA (CCMP),64:66:B3:C2:39:53
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,PrettyFlyForaWiFi_2,-90,11,AUTO,8C:10:D4:8B:86:E6
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Fabian,-88,13,AUTO,A0:F3:C1:8A:5A:90
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,Telecentro-f120,-94,1,AUTO,24:7F:20:06:F1:26
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,cvinterno,-91,1,AUTO,D0:D4:12:59:70:6A
-34.595462,-58.417657,44.4,4.4,63.8,10/3/2017,18:19:6,6,À,46,50,,47:97:43:02:00:00
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Fibertel WiFi408 2.4GHz,-73,1,AUTO,C8:3D:D4:B7:82:F0
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,BGH-ACCF23688866,-60,1,NONE,AC:CF:23:68:88:67
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,BGH-ACCF2380CD9C,-57,1,NONE,AC:CF:23:80:CD:9D
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,BGH-ACCF23687D64,-80,1,NONE,AC:CF:23:68:7D:65
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,BGH-ACCF236838EE,-72,1,NONE,AC:CF:23:68:38:EF
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Telecentro-2b30,-84,1,AUTO,A4:08:F5:1C:2B:36
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Fibertel WiFi754,-88,1,WPA (TKIP),90:B1:34:8D:C1:4A
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Fibertel WiFi173,-80,1,AUTO,70:54:D2:DA:53:B7
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Telecentro-f120,-87,1,AUTO,24:7F:20:06:F1:26
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,BGH-ACCF2359C756,-90,1,NONE,AC:CF:23:59:C7:57
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Telecentro-0c40,-90,1,AUTO,24:7F:20:08:0C:46
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,BUFFALO BILLS 2.4,-88,1,AUTO,C8:3D:D4:D2:CC:B0
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Speedy-1A3665,-83,1,AUTO,D4:7B:B0:1A:36:67
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,ardillatom,-89,1,AUTO,8C:10:D4:8E:11:B6
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,thebeatles,-77,3,AUTO,F4:EC:38:AB:02:36
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,thebeatles_EXT,-87,3,AUTO,E8:94:F6:0D:B5:A3
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Firinga,-85,3,WPA (CCMP),1C:74:0D:1E:8C:18
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Telecentro-71CA,-88,4,WPA (TKIP),E8:94:F6:9F:71:CA
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Veronica,-79,4,WPA (CCMP),5C:F4:AB:BF:32:BC
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,01234,-88,1,NONE,F4:EC:38:A8:63:B9
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,TeleCentro Wifi Zone,-63,5,NONE,F8:E7:1E:3F:18:08
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,TeleCentro Wifi Zone,-85,1,NONE,84:18:3A:03:4D:38
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,vic,-84,1,AUTO,54:E6:FC:C0:0E:9C
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Fibertel WiFi970 2.4GHz,-80,6,AUTO,84:00:2D:3C:A0:F5
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Fibertel WiFi362,-80,6,AUTO,00:25:F1:FB:1C:06
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,HPJ610a.4BE091,-85,6,NONE,9C:8E:99:4B:E0:91
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,honouwifi,-86,6,AUTO,08:86:3B:45:E5:EE
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Fibertel 11 2.4GHz,-77,6,AUTO,C8:3D:D4:E5:91:A0
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Juaniandrea,-80,6,AUTO,F4:F2:6D:99:19:98
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,GorritiDS,-83,6,AUTO,C8:3D:D4:B7:5D:E0
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Telecentro-b6a0,-90,1,AUTO,24:7F:20:0D:B6:A6
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Fibertel WiFi628,-87,1,AUTO,F8:35:DD:51:DB:0A
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Fibertel WiFi728 2.4GHz,-90,1,AUTO,60:14:B3:0D:24:20
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Fibertel WiFi762,-91,1,AUTO,24:7F:20:9A:12:C5
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Fibertel WiFi459 2.4GHz,-92,1,AUTO,C8:3D:D4:D5:00:60
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,TeleCentro Wifi Zone,-73,9,NONE,F8:E7:1E:3F:1F:F8
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,telecentro-8cd0,-89,1,AUTO,8C:10:D4:87:8C:D6
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Fibertel WiFi047 2.4GHz,-76,11,AUTO,60:14:B3:09:06:D0
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Telecentro-46a8,-49,11,AUTO,24:7F:20:0E:46:AE
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,bda3b4,-83,11,AUTO,60:02:92:4C:49:99
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Fibertel WiFi048 2.4GHz,-77,11,AUTO,78:45:61:E5:72:40
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Speedy-669914,-85,11,AUTO,E0:41:36:66:99:16
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Fibertel WiFi597 2.4GHz,-74,11,AUTO,C8:3D:D4:21:22:00
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,DIRECT-c7M2070 Series,-84,13,WPA (CCMP),32:CD:A7:30:CB:DE
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,Fabian,-88,13,AUTO,A0:F3:C1:8A:5A:90
-34.595503,-58.417528,46.2,4.8,63.8,10/3/2017,18:19:14,6,À,0,0,NONE,47:97:5E:02:00:00
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,BGH-ACCF2380CD9C,-73,1,NONE,AC:CF:23:80:CD:9D
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,BGH-ACCF238B73DC,-84,1,NONE,AC:CF:23:8B:73:DD
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,BGH-ACCF236838EE,-80,1,NONE,AC:CF:23:68:38:EF
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Fibertel WiFi367*,-88,1,AUTO,18:1E:78:CA:DD:C3
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,BGH-ACCF23687D64,-85,1,NONE,AC:CF:23:68:7D:65
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,DELAFLOR,-89,1,AUTO,C0:56:27:31:CE:72
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Fibertel WiFi755 2.4GHz,-85,1,AUTO,C8:3D:D4:5F:4D:50
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Fibertel WiFi762,-84,1,AUTO,24:7F:20:9A:12:C5
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,ardillatom,-85,1,AUTO,8C:10:D4:8E:11:B6
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Fibertel WiFi408 2.4GHz,-80,1,AUTO,C8:3D:D4:B7:82:F0
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,vic,-80,1,AUTO,54:E6:FC:C0:0E:9C
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Telecentro-f120,-91,1,AUTO,24:7F:20:06:F1:26
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,01234,-89,1,NONE,F4:EC:38:A8:63:B9
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Mirta,-83,1,WPA (CCMP),B8:5E:7B:70:03:FB
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,thebeatles,-79,3,AUTO,F4:EC:38:AB:02:36
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,thebeatles_EXT,-91,3,AUTO,E8:94:F6:0D:B5:A3
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,thebeatles_EXT2,-83,3,AUTO,E8:DE:27:F0:F1:5A
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Firinga,-91,3,WPA (CCMP),1C:74:0D:1E:8C:18
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,telecentro-8cd0,-84,1,AUTO,8C:10:D4:87:8C:D6
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Fibertel WiFi754,-85,1,WPA (TKIP),90:B1:34:8D:C1:4A
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Fibertel_Prov,-87,1,NONE,08:3E:5D:4F:DD:06
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Veronica,-87,4,WPA (CCMP),5C:F4:AB:BF:32:BC
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,BGH-ACCF2359C756,-91,1,NONE,AC:CF:23:59:C7:57
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Telecentro-6720,-88,1,AUTO,8C:10:D4:87:67:26
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,TeleCentro Wifi Zone,-52,5,NONE,F8:E7:1E:3F:18:08
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Fibertel WiFi970 2.4GHz,-83,6,AUTO,84:00:2D:3C:A0:F5
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Speedy-DA0CC8,-80,6,AUTO,E0:41:36:DA:0C:CA
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Fibertel WiFi362,-78,6,AUTO,00:25:F1:FB:1C:06
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,TeleCentro-d71b,-73,6,WPA (CCMP),B8:EE:0E:2F:D7:20
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,LAPLACETTE,-81,6,AUTO,1C:14:48:CE:AA:19
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Fibertel 11 2.4GHz,-75,6,AUTO,C8:3D:D4:E5:91:A0
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Fibertel WiFi 168,-85,1,AUTO,38:6B:BB:67:BD:9E
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Venezuela 2.4GHz,-82,1,AUTO,60:14:B3:03:79:20
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Fibertel WiFi728 2.4GHz,-87,1,AUTO,60:14:B3:0D:24:20
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Bebote1628,-78,9,AUTO,20:25:64:17:29:C8
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,NISUTA_125220,-70,9,WPA (CCMP),C8:3A:35:12:52:20
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Telecentro-46a8,-74,11,AUTO,24:7F:20:0E:46:AE
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Fibertel WiFi048 2.4GHz,-71,11,AUTO,78:45:61:E5:72:40
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Fibertel WiFi798 2.4GHz,-74,11,AUTO,60:14:B3:28:EB:50
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Speedy-669914,-77,11,AUTO,E0:41:36:66:99:16
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Fibertel WiFi597 2.4GHz,-75,11,AUTO,C8:3D:D4:21:22:00
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Fibertel WiFi459 2.4GHz,-87,1,AUTO,C8:3D:D4:D5:00:60
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,ff166a,-92,1,WPA (TKIP),E0:69:95:98:2D:AC
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Telecentro-d8de,-85,1,AUTO,18:A6:F7:CE:E0:7A
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,DIRECT-c7M2070 Series,-76,13,WPA (CCMP),32:CD:A7:30:CB:DE
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Fabian,-69,13,AUTO,A0:F3:C1:8A:5A:90
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,Telecentro-fb88,-89,1,AUTO,8C:10:D4:91:FB:8E
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,WiFi-Arnet-wqwa,-90,1,WPA (TKIP),F4:9F:F3:2F:C7:75
-34.595532,-58.417444,46.4,2.7,63.8,10/3/2017,18:19:21,7,À,98,105,,47:97:79:02:00:00
-34.595524,-58.417370,47.9,1.9,63.8,10/3/2017,18:19:29,6,BGH-ACCF2380CD9C,-80,1,NONE,AC:CF:23:80:CD:9D
-34.595524,-58.417370,47.9,1.9,63.8,10/3/2017,18:19:29,6,BGH-ACCF238B73DC,-74,1,NONE,AC:CF:23:8B:73:DD
-34.595524,-58.417370,47.9,1.9,63.8,10/3/2017,18:19:29,6,BGH-ACCF23688866,-74,1,NONE,AC:CF:23:68:88:67
-34.595524,-58.417370,47.9,1.9,63.8,10/3/2017,18:19:29,6,Mirta,-90,1,WPA (CCMP),B8:5E:7B:70:03:FB
-34.595524,-58.417370,47.9,1.9,63.8,10/3/2017,18:19:29,6,vic,-77,1,AUTO,54:E6:FC:C0:0E:9C
-34.595524,-58.417370,47.9,1.9,63.8,10/3/2017,18:19:29,6,Fibertel WiFi762,-83,1,AUTO,24:7F:20:9A:12:C5
-34.595524,-58.417370,47.9,1.9,63.8,10/3/2017,18:19:29,6,Fibertel WiFi173,-79,1,AUTO,70:54:D2:DA:53:B7
-34.595524,-58.417370,47.9,1.9,63.8,10/3/2017,18:19:29,6,BGH-ACCF236838EE,-78,1,NONE,AC:CF:23:68:38:EF
-34.595524,-58.417370,47.9,1.9,63.8,10/3/2017,18:19:29,6,Fibertel WiFi728 2.4GHz,-82,1,AUTO,60:14:B3:0D:24:20
-34.595524,-58.417370,47.9,1.9,63.8,10/3/2017,18:19:29,6,MONONA,-89,1,AUTO,B0:48:7A:DD:FD:22
-34.595524,-58.417370,47.9,1.9,63.8,10/3/2017,18:19:29,6,telecentro-8cd0,-83,1,AUTO,8C:10:D4:87:8C:D6
-34.595524,-58.417370,47.9,1.9,63.8,10/3/2017,18:19:29,6,ff166a,-90,1,WPA (TKIP),E0:69:95:98:2D:AC
-34.595524,-58.417370,47.9,1.9,63.8,10/3/2017,18:19:29,6,BUFFALO BILLS 2.4,-86,1,AUTO,C8:3D:D4:D2:CC:B0
-34.595524,-58.417370,47.9,1.9,63.8,10/3/2017,18:19:29,6,Fibertel WiFi384 2.4GHz,-83,1,AUTO,60:14:B3:22:13:B0
-34.595524,-58.417370,47.9,1.9,63.8,10/3/2017,18:19:29,6,BGH-ACCF23687D64,-80,1,NONE,AC:CF:23:68:7D:65
-34.595524,-58.417370,47.9,1.9,63.8,10/3/2017,18:19:29,6,BB,-93,1,AUTO,60:02:92:50:CD:45
-34.595524,-58.417370,47.9,1.9,63.8,10/3/2017,18:19:29,6,thebeatles,-81,3,AUTO,F4:EC:38:AB:02:36
-34.595524,-58.417370,47.9,1.9,63.8,10/3/2017,18:19:29,6,thebeatles_EXT2,-79,3,AUTO,E8:DE:27:F0:F1:5A
-34.595524,-58.417370,47.9,1.9,63.8,10/3/2017,18:19:29,6,Firinga,-88,3,WPA (CCMP),1C:74:0D:1E:8C:18
-34.595524,-58.417370,47.9,1.9,63.8,10/3/2017,18:19:29,6,Telecentro-2c38,-92,1,AUTO,8C:10:D4:8F:2C:3E
-34.595524,-58.417370,47.9,1.9,63.8,10/3/2017,18:19:29,6,DELAFLOR,-87,1,AUTO,C0:56:27:31:CE:72
-34.595524,-58.417370,47.9,1.9,63.8,10/3/2017,18:19:29,6,Veronica,-79,4,WPA (CCMP),5C:F4:AB:BF:32:BC
-34.595524,-58.417370,47.9,1.9,63.8,10/3/2017,18:19:29,6,TeleCentro Wifi Zone,-54,5,NONE,F8:E7:1E:3F:18:08
